event_id,client_id,ts,hour,time_bucket,location,device,department,label,is_anomaly,anomaly_type
f6787175-944e-40e2-a77e-545af317e684,f4959d24-c1db-41a0-8285-e6463b1462d8,1756159265,10,morning,delhi,laptop1,cs,1,0,normal
f5be58a2-9d41-4fc7-9043-c9fc20813c46,00cb7f1b-fca8-46c5-8547-dba7de2ff854,1756159265,16,afternoon,chennai,legion,cs,1,0,normal
b83302a4-0634-41f6-bab5-8f5f9e27633b,8f389ae0-8c96-4786-a2ba-4e8a8228fe96,1756159265,11,morning,chennai,tablet,cs,1,0,normal
3e5bdea2-01c0-44ee-801d-669b7b79a5b6,9c19c46a-6877-4f77-be09-a5b78f0c4984,1756159265,13,afternoon,chennai,legion,cs,1,0,normal
c0466fc4-4af6-42c9-8976-9c9b7299fc87,81e1ecd4-8ba5-4132-9855-156d69cc7a2c,1756159265,13,afternoon,chennai,laptop1,cs,1,0,normal
c1af3290-01b3-410b-b778-8055b6d63da1,a253aff0-af0e-4550-9663-e4b817c96e53,1756159265,13,afternoon,chennai,legion,cs,1,0,normal
d4d67ba1-8989-43c6-8646-968088fa0d3c,9aa235b8-0ef5-4adc-bd69-3936a7bc2077,1756159265,11,morning,chennai,laptop1,cs,1,0,normal
b795ae34-8b16-4c23-aadc-e0d815008a06,9aa235b8-0ef5-4adc-bd69-3936a7bc2077,1756218634,4,night,blacklisted_region,tor_exit_node,unknown,0,1,suspicious_access
7b5e25bd-e00a-4fea-a281-51d75a68a394,9aa235b8-0ef5-4adc-bd69-3936a7bc2077,1756211225,4,night,blacklisted_region,tor_exit_node,unknown,0,1,suspicious_access
b2c8b954-b2ed-40b3-9dea-3600c53df538,9aa235b8-0ef5-4adc-bd69-3936a7bc2077,1756228843,4,night,blacklisted_region,tor_exit_node,unknown,0,1,suspicious_access
97652e65-188e-4721-92f4-09360fbda6e5,9aa235b8-0ef5-4adc-bd69-3936a7bc2077,1756114315,4,night,blacklisted_region,tor_exit_node,unknown,0,1,suspicious_access
a2e2e871-68a6-449d-a027-b4cebe66df95,9aa235b8-0ef5-4adc-bd69-3936a7bc2077,1756242134,4,night,blacklisted_region,tor_exit_node,unknown,0,1,suspicious_access
e7120c98-a31f-400c-bf3a-78206681e790,9aa235b8-0ef5-4adc-bd69-3936a7bc2077,1756128281,4,night,blacklisted_region,tor_exit_node,unknown,0,1,suspicious_access
c4789dd1-fd28-4c9d-afdb-3cd11d376bee,9aa235b8-0ef5-4adc-bd69-3936a7bc2077,1756211455,4,night,blacklisted_region,tor_exit_node,unknown,0,1,suspicious_access
56a6fbb4-937c-4e48-896f-bd0037379501,e24b595d-07ce-45c6-b54e-33e0caae824f,1756159265,16,afternoon,bangalore,legion,cs,1,0,normal
35d7a0fb-1b30-4de5-82f2-0a44c73e69f7,2c78b7e4-bb36-4218-a5d3-bc96efe8d4df,1756159265,16,afternoon,chennai,phone1,cs,1,0,normal
5583ec33-58dd-4853-850a-59fb0ead2678,97186852-c5a8-40c1-9ee7-7fa5107c9602,1756159265,13,afternoon,chennai,laptop1,cs,1,0,normal
7d18920c-fdfc-460b-8c20-81ab533fd9f0,97186852-c5a8-40c1-9ee7-7fa5107c9602,1756159265,12,afternoon,chennai,tablet,eng,1,0,normal
6eb843f7-58cb-4ac3-bdec-667fcddd3538,4ee6781d-6e06-4e26-86de-289e100c96f3,1756159265,11,morning,bangalore,phone1,math,1,0,normal
6453f756-818e-4e3c-b895-f2d6437823d5,4ee6781d-6e06-4e26-86de-289e100c96f3,1756159265,14,afternoon,bangalore,legion,math,0,0,normal
744e6006-2d74-405f-b110-4f7f03e30b68,19cf73b6-d47d-4c63-be8e-2ff36acfbb14,1756159265,10,morning,chennai,phone1,cs,0,0,normal
3536780e-28e9-4e95-a9c0-839dbcd7bf92,62835e2d-d8bb-45fe-944c-855359017659,1756159265,10,morning,bangalore,phone1,math,1,0,normal
8e4d35cb-9ebd-4988-a5e7-ae8b6783a36e,fb5de494-29a3-4b65-81e5-674fe0279f4e,1756159265,17,evening,mumbai,legion,math,1,0,normal
64e373bb-bc7e-4270-8861-6a4da4d98365,989e318f-ff1e-4c84-9d4d-8756ff7d1993,1756159265,14,afternoon,mumbai,laptop1,math,1,0,normal
837ab04e-16f2-4670-b6af-e86666d0c4d0,3b41da7b-d009-4d24-9ec9-23ccc8598776,1756159265,13,afternoon,delhi,legion,cs,1,0,normal
68988c04-08a2-42b6-bf67-bba870a4b3dc,3b41da7b-d009-4d24-9ec9-23ccc8598776,1756159265,14,afternoon,bangalore,phone1,cs,0,0,normal
83eecc23-9df9-4013-bacf-9052fc94ad41,8f389ae0-8c96-4786-a2ba-4e8a8228fe96,1756159265,15,afternoon,chennai,laptop1,cs,1,0,normal
d045fe95-3ef2-4cd1-9493-d2980b7fad8a,81e1ecd4-8ba5-4132-9855-156d69cc7a2c,1756159265,17,evening,chennai,phone1,cs,0,0,normal
9d269bc7-9884-48d9-a4eb-a581161c043a,6866d2f1-4608-44cf-8784-b90f7d441d30,1756159265,16,afternoon,chennai,tablet,math,0,0,normal
24c3b7d3-7f81-4ed1-bf3b-a31e6194d355,97186852-c5a8-40c1-9ee7-7fa5107c9602,1756159265,10,morning,mumbai,legion,cs,1,0,normal
e8068f5a-cc96-4e27-b3b1-9f5992c3080b,198d4f8a-df74-4a9e-a883-cdcca66897cd,1756159265,9,morning,bangalore,legion,cs,1,0,normal
1d8aafb8-4ffe-4e48-b4e4-5436157ac34c,80637bd7-c112-4cd7-b6f0-ba2cdb8bab5e,1756159265,11,morning,bangalore,legion,eng,0,0,normal
ae69a18c-d992-419b-ba3b-3220d4529241,a253aff0-af0e-4550-9663-e4b817c96e53,1756159265,11,morning,chennai,tablet,math,1,0,normal
73417f9f-1f2f-4ae8-b872-2f92e25d0598,f4959d24-c1db-41a0-8285-e6463b1462d8,1756159265,9,morning,chennai,legion,cs,1,0,normal
69ae7c68-683c-43dc-a005-a10916ba6cd6,8f389ae0-8c96-4786-a2ba-4e8a8228fe96,1756159265,10,morning,bangalore,legion,cs,1,0,normal
ba8c464e-0ed0-4de3-b9b7-a4bf6357804f,8f389ae0-8c96-4786-a2ba-4e8a8228fe96,1756159265,14,afternoon,chennai,desktop,cs,1,0,normal
50a00bbb-c5dd-4860-8af8-573f7ef6fb1a,2c78b7e4-bb36-4218-a5d3-bc96efe8d4df,1756159265,17,evening,bangalore,desktop,cs,1,0,normal
123137fd-5d68-404e-86b5-201f9ddc1f23,81e1ecd4-8ba5-4132-9855-156d69cc7a2c,1756159265,10,morning,bangalore,phone1,eng,1,0,normal
8866e6f4-137b-48e9-bc22-c7a807fb6319,8f389ae0-8c96-4786-a2ba-4e8a8228fe96,1756159265,15,afternoon,chennai,phone1,eng,1,0,normal
dd5721bc-f90d-4db3-9703-87040f9bf113,3b41da7b-d009-4d24-9ec9-23ccc8598776,1756159265,9,morning,chennai,desktop,math,1,0,normal
5c815ccb-461f-4c67-8de8-751a0031ed3c,6866d2f1-4608-44cf-8784-b90f7d441d30,1756159265,9,morning,delhi,laptop1,math,1,0,normal
44a006e7-9a91-4ca0-9ac4-31569f4c3c8a,d82ef2ea-b4bd-4902-a1b1-4bd292157609,1756145159,4,night,unknown_country,tor_exit_node,external,0,1,suspicious_access
5b305be2-b5ec-4bde-b12b-34959f07cfac,d82ef2ea-b4bd-4902-a1b1-4bd292157609,1756172746,4,night,unknown_country,tor_exit_node,external,0,1,suspicious_access
ca7ac6a7-50ca-4a03-ad1e-374366e864d1,d82ef2ea-b4bd-4902-a1b1-4bd292157609,1756165753,4,night,unknown_country,tor_exit_node,external,0,1,suspicious_access
0ef8b181-21ce-464a-8a08-58866b3a2102,d82ef2ea-b4bd-4902-a1b1-4bd292157609,1756193786,4,night,unknown_country,tor_exit_node,external,0,1,suspicious_access
abbee3ac-9585-4f8d-bef6-d39675ea4a2e,bb6e1fec-df1a-41b2-be4b-f19d824cb252,1756159265,14,afternoon,chennai,laptop1,cs,1,0,normal
131b353a-d17b-4f74-95cc-873be1c903bb,989e318f-ff1e-4c84-9d4d-8756ff7d1993,1756179084,2,night,blacklisted_region,unknown_device,unknown,0,1,suspicious_access
9af7029b-fb11-46aa-ac34-7145b8fbf03a,989e318f-ff1e-4c84-9d4d-8756ff7d1993,1756146806,2,night,blacklisted_region,unknown_device,unknown,0,1,suspicious_access
b526ba15-6d7b-4654-8cff-211ff0f4b53c,989e318f-ff1e-4c84-9d4d-8756ff7d1993,1756208613,2,night,blacklisted_region,unknown_device,unknown,0,1,suspicious_access
d42274b3-1054-4b57-8b84-90f5ea95d4b9,989e318f-ff1e-4c84-9d4d-8756ff7d1993,1756178443,2,night,blacklisted_region,unknown_device,unknown,0,1,suspicious_access
bd0fdaab-1721-4144-830a-4267f7cea065,97186852-c5a8-40c1-9ee7-7fa5107c9602,1756159265,14,afternoon,mumbai,legion,cs,1,0,normal
fb3114cc-726c-4c09-b248-1d3f45288cb2,fb5de494-29a3-4b65-81e5-674fe0279f4e,1756159265,9,morning,mumbai,legion,cs,1,0,normal
927cedbf-854e-47cd-a4bf-f787a3593295,e24b595d-07ce-45c6-b54e-33e0caae824f,1756159265,15,afternoon,bangalore,laptop1,math,1,0,normal
75595245-1ef3-45a2-a27d-1cf40e8a397d,e7bc7ff3-93ec-4117-adcd-da4c105173f9,1756159265,12,afternoon,chennai,laptop1,math,1,0,normal
1c9b75f5-43cb-4b58-a54d-4e4911d6ea5a,989e318f-ff1e-4c84-9d4d-8756ff7d1993,1756159265,17,evening,mumbai,desktop,cs,1,0,normal
c68116c4-814d-4d67-b052-4a706045d77d,6866d2f1-4608-44cf-8784-b90f7d441d30,1756214886,4,night,unknown_country,unknown_device,external,0,1,suspicious_access
c7d170ca-d330-4c87-a103-ec454caaf38a,6866d2f1-4608-44cf-8784-b90f7d441d30,1756082467,4,night,unknown_country,unknown_device,external,0,1,suspicious_access
2379e629-cd9b-41ab-847d-65770e47ecd3,6866d2f1-4608-44cf-8784-b90f7d441d30,1756086282,4,night,unknown_country,unknown_device,external,0,1,suspicious_access
4928420a-d05d-4d3f-a59f-84cc4484297f,6866d2f1-4608-44cf-8784-b90f7d441d30,1756121354,4,night,unknown_country,unknown_device,external,0,1,suspicious_access
e1e61608-4893-4f5c-858b-bbc4fa3a3064,6866d2f1-4608-44cf-8784-b90f7d441d30,1756170547,4,night,unknown_country,unknown_device,external,0,1,suspicious_access
f71005d7-645f-4a61-b80a-f885a4e9b201,6866d2f1-4608-44cf-8784-b90f7d441d30,1756130602,4,night,unknown_country,unknown_device,external,0,1,suspicious_access
d8a1ef39-8b52-43de-a4dd-652ebdcd2b18,6866d2f1-4608-44cf-8784-b90f7d441d30,1756157115,4,night,unknown_country,unknown_device,external,0,1,suspicious_access
42080719-33ab-4964-a9fa-ccb18818b755,e7bc7ff3-93ec-4117-adcd-da4c105173f9,1756159265,9,morning,chennai,desktop,eng,1,0,normal
99c02f91-832a-4ab8-8862-fac1f18d7cbb,62835e2d-d8bb-45fe-944c-855359017659,1756159265,11,morning,chennai,laptop1,eng,0,0,normal
360a586d-e50d-43de-94bc-993d45adbba5,f4959d24-c1db-41a0-8285-e6463b1462d8,1756159265,12,afternoon,bangalore,phone1,cs,1,0,normal
1b56ba1c-455a-4578-acfa-30e787e72439,9c19c46a-6877-4f77-be09-a5b78f0c4984,1756101161,23,night,unknown_country,tor_exit_node,external,0,1,suspicious_access
88e68cbf-2d0c-444d-9340-8f502ab78248,9c19c46a-6877-4f77-be09-a5b78f0c4984,1756195813,23,night,unknown_country,tor_exit_node,external,0,1,suspicious_access
0beabab7-7093-40df-9cdc-16cf91b04660,9c19c46a-6877-4f77-be09-a5b78f0c4984,1756101533,23,night,unknown_country,tor_exit_node,external,0,1,suspicious_access
94d013e0-a3a8-48d2-933f-2fb3ef59af14,9c19c46a-6877-4f77-be09-a5b78f0c4984,1756145052,23,night,unknown_country,tor_exit_node,external,0,1,suspicious_access
bf030e2e-2757-4d7a-afde-0f420f373970,9c19c46a-6877-4f77-be09-a5b78f0c4984,1756217378,23,night,unknown_country,tor_exit_node,external,0,1,suspicious_access
9cca8a5e-1c89-4490-a945-40415b818416,fb5de494-29a3-4b65-81e5-674fe0279f4e,1756159265,17,evening,bangalore,tablet,cs,1,0,normal
260b796e-0941-49d4-babc-20b1c48cef60,d82ef2ea-b4bd-4902-a1b1-4bd292157609,1756155760,3,night,blacklisted_region,tor_exit_node,unknown,0,1,suspicious_access
dd8abbfe-f0c0-4660-ae8e-5de0bd193483,d82ef2ea-b4bd-4902-a1b1-4bd292157609,1756153964,3,night,blacklisted_region,tor_exit_node,unknown,0,1,suspicious_access
f5bdf98d-7a3b-4dea-b8ac-633f20fe59f5,d82ef2ea-b4bd-4902-a1b1-4bd292157609,1756231656,3,night,blacklisted_region,tor_exit_node,unknown,0,1,suspicious_access
b689b559-9272-4f51-ad48-23a07d19c331,d82ef2ea-b4bd-4902-a1b1-4bd292157609,1756098901,3,night,blacklisted_region,tor_exit_node,unknown,0,1,suspicious_access
197f0ab1-3ae2-4df3-8f8f-11e66c2962ac,d82ef2ea-b4bd-4902-a1b1-4bd292157609,1756125801,3,night,blacklisted_region,tor_exit_node,unknown,0,1,suspicious_access
69bd7a02-07c8-4a05-b732-cd09e7663499,e7bc7ff3-93ec-4117-adcd-da4c105173f9,1756159265,17,evening,chennai,legion,cs,1,0,normal
6ea793db-1024-4ea0-b0c3-5deb9352e2ff,9aa235b8-0ef5-4adc-bd69-3936a7bc2077,1756159265,9,morning,chennai,desktop,math,1,0,normal
738e7405-6cfd-410e-8886-4a491de15b4d,81e1ecd4-8ba5-4132-9855-156d69cc7a2c,1756159265,16,afternoon,chennai,laptop1,cs,1,0,normal
b9f9d6e9-5994-498d-ba77-aabfd4b78eff,4ee6781d-6e06-4e26-86de-289e100c96f3,1756159265,11,morning,bangalore,desktop,cs,0,0,normal
32b79309-7ae1-42cf-bd6d-45c725fcfe7e,3b41da7b-d009-4d24-9ec9-23ccc8598776,1756159265,10,morning,chennai,laptop1,cs,1,0,normal
0ad5a8dc-83f7-4f3c-8e5b-6bcffed8691a,d82ef2ea-b4bd-4902-a1b1-4bd292157609,1756159265,17,evening,mumbai,legion,cs,1,0,normal
ceb984d4-0ff5-43eb-8fef-2d27f12469a6,19cf73b6-d47d-4c63-be8e-2ff36acfbb14,1756126007,23,night,blacklisted_region,tor_exit_node,unknown,0,1,suspicious_access
b4a5c95f-cbed-4e55-b786-d9902830ead8,19cf73b6-d47d-4c63-be8e-2ff36acfbb14,1756097472,23,night,blacklisted_region,tor_exit_node,unknown,0,1,suspicious_access
b3b00971-3d4e-4a38-b098-773c275f51b7,19cf73b6-d47d-4c63-be8e-2ff36acfbb14,1756176281,23,night,blacklisted_region,tor_exit_node,unknown,0,1,suspicious_access
77f5435a-6634-499b-b060-9d3873ae7dd5,19cf73b6-d47d-4c63-be8e-2ff36acfbb14,1756170760,23,night,blacklisted_region,tor_exit_node,unknown,0,1,suspicious_access
60ea2170-372c-4673-83d5-6d3ba41cb1d2,19cf73b6-d47d-4c63-be8e-2ff36acfbb14,1756074128,23,night,blacklisted_region,tor_exit_node,unknown,0,1,suspicious_access
efc322c3-5c28-4c80-85d9-7a874ca31a19,97186852-c5a8-40c1-9ee7-7fa5107c9602,1756159265,11,morning,mumbai,tablet,math,1,0,normal
524a7ca8-5e00-49e0-bec4-7bfc9c9caa4f,2c78b7e4-bb36-4218-a5d3-bc96efe8d4df,1756159265,15,afternoon,bangalore,tablet,math,0,0,normal
2ed977aa-0fe5-4ce6-9d63-43ad332c4e42,9aa235b8-0ef5-4adc-bd69-3936a7bc2077,1756159265,10,morning,mumbai,phone1,math,0,0,normal
3dd1bb97-5371-40b2-ac0a-5b3005041c0c,81e1ecd4-8ba5-4132-9855-156d69cc7a2c,1756159265,17,evening,bangalore,phone1,cs,1,0,normal
682db8c7-dc2f-4ae2-b954-31d9eefee063,9c19c46a-6877-4f77-be09-a5b78f0c4984,1756159265,9,morning,mumbai,tablet,cs,0,0,normal
99de3bfb-3579-44e4-ae3a-4a7036932a2d,bb6e1fec-df1a-41b2-be4b-f19d824cb252,1756159265,12,afternoon,chennai,phone1,math,0,0,normal
1126bf4c-1ca8-4b85-9b15-3bb8cab30578,fc553733-1246-4a99-bd5b-850784686e3a,1756136624,1,night,unknown_country,suspicious_browser,external,0,1,suspicious_access
b6fc3204-ffbc-4d7b-b0c0-9b37c5996260,fc553733-1246-4a99-bd5b-850784686e3a,1756091748,1,night,unknown_country,suspicious_browser,external,0,1,suspicious_access
01819c93-ce30-435f-8f38-e19f914551c1,fc553733-1246-4a99-bd5b-850784686e3a,1756233839,1,night,unknown_country,suspicious_browser,external,0,1,suspicious_access
7c5e8b1c-adeb-4950-b8a9-4d39c2b391e6,00cb7f1b-fca8-46c5-8547-dba7de2ff854,1756159265,14,afternoon,delhi,phone1,math,1,0,normal
616483e7-ab4c-4047-b8f8-3b134640425a,4ee6781d-6e06-4e26-86de-289e100c96f3,1756159265,9,morning,delhi,legion,cs,1,0,normal
9ef537f6-3e1b-4166-bafd-120c88e3ee4f,f4959d24-c1db-41a0-8285-e6463b1462d8,1756188919,23,night,suspicious_location,tor_exit_node,external,0,1,suspicious_access
